"","new_subject","task","car","mean_off_duration","sum_long_off_glance","total_off_time","frequency_off_glance","task_time","percentage_long_off_glance","frequency_off_glance_per_minute"
"288",1079,"nav_entry_2","MKS",0.973658536585366,2,39.92,41,104.73,4.8780487804878,23.4889716413635
"289",1079,"radiom_4","MKS",1.0359375,0,16.575,16,27.92,0,34.3839541547278
"290",1079,"radiom_6","MKS",1.14285714285714,1,8,7,14.13,14.2857142857143,29.723991507431
"291",1080,"nav_cancel_1","MKS",0.865,1,6.92,8,50.32,12.5,9.5389507154213
"292",1080,"nav_cancel_2","MKS",0.622,0,3.11,5,21.33,0,14.0646976090014
"293",1080,"nav_entry_1","MKS",0.976842105263158,0,18.56,19,112.36,0,10.1459594161623
"294",1080,"nav_entry_2","MKS",0.842083333333333,0,20.21,24,90.95,0,15.8328752061572
"295",1080,"radiom_4","MKS",1.604,6,48.12,30,69.7,20,25.8249641319943
"296",1080,"radiom_6","MKS",1.3775,0,11.02,8,16.93,0,28.3520378027171
"297",1082,"nav_cancel_1","MKS",1.01470588235294,0,17.25,17,101.71,0,10.0285124373218
"298",1082,"nav_cancel_2","MKS",1.044,0,5.22,5,22.315,0,13.4438718350885
"299",1082,"nav_entry_1","MKS",0.819473684210526,0,15.57,19,85.95,0,13.2635253054101
"300",1082,"nav_entry_2","MKS",0.789444444444444,0,14.21,18,88.89,0,12.1498481268984
"301",1082,"radiom_4","MKS",1.08433333333333,0,16.265,15,24.73,0,36.3930448847554
"302",1082,"radiom_6","MKS",1.13318181818182,0,12.465,11,19.71,0,33.4855403348554
"303",1083,"nav_cancel_1","MKS",1.08625,1,17.38,16,37.73,6.25,25.4439438112908
"304",1083,"nav_cancel_2","MKS",1.01107142857143,0,28.31,28,75.36,0,22.2929936305732
"305",1083,"nav_entry_1","MKS",1.04857142857143,0,44.04,42,119.72,0,21.049114600735
"306",1083,"nav_entry_2","MKS",0.815,0,24.45,30,84.81,0,21.2239122744959
"307",1083,"radiom_4","MKS",1.54,4,21.56,14,34.945,28.5714285714286,24.0377736442982
"308",1083,"radiom_6","MKS",1.33555555555556,2,12.02,9,21.12,22.2222222222222,25.5681818181818
"309",1084,"nav_cancel_1","MKS",0.465,0,0.93,2,18.945,0,6.3341250989707
"310",1084,"nav_cancel_2","MKS",0.445,0,0.89,2,18.525,0,6.47773279352227
"311",1084,"nav_entry_1","MKS",0.807666666666667,0,12.115,15,89.725,0,10.0306492059069
"312",1084,"nav_entry_2","MKS",0.708947368421053,0,13.47,19,76.91,0,14.8225198283708
"313",1084,"radiom_4","MKS",0.692142857142857,0,9.69,14,19.72,0,42.5963488843813
"314",1084,"radiom_6","MKS",0.972083333333333,0,11.665,12,18.54,0,38.8349514563107
"315",1085,"nav_cancel_1","MKS",0.243333333333333,0,0.73,3,28.92,0,6.22406639004149
"316",1085,"nav_cancel_2","MKS",0.488333333333333,0,2.93,6,69.71,0,5.1642519007316
"317",1085,"nav_entry_1","MKS",0.53,0,2.65,5,167.94,0,1.78635226866738
"318",1085,"nav_entry_2","MKS",0.750666666666667,0,11.26,15,152.78,0,5.890823406205
"319",1085,"radiom_4","MKS",0.705697674418605,0,30.345,43,69.51,0,37.1169615882607
"320",1085,"radiom_6","MKS",0.702777777777778,0,6.325,9,24.11,0,22.3973454997926
"321",1087,"nav_cancel_1","MKS",1.22111111111111,1,10.99,9,26.36,11.1111111111111,20.4855842185129
"322",1087,"nav_cancel_2","MKS",1.065,0,2.13,2,23.5,0,5.1063829787234
"323",1087,"nav_entry_2","MKS",1.22636363636364,1,26.98,22,102.04,4.54545454545455,12.9361034888279
"324",1087,"radiom_4","MKS",2.195,5,15.365,7,21.35,71.4285714285714,19.672131147541
"325",1087,"radiom_6","MKS",1.56142857142857,1,10.93,7,18.34,14.2857142857143,22.9007633587786
"326",1088,"nav_cancel_2","MKS",0.8,0,12.8,16,20.3,0,47.2906403940887
"327",1088,"nav_entry_1","MKS",0.742923076923077,0,48.29,65,97.36,0,40.0575184880855
"328",1088,"nav_entry_2","MKS",0.895,0,57.28,64,94.72,0,40.5405405405405
"329",1088,"radiom_4","MKS",1.37375,2,21.98,16,27.56,12.5,34.833091436865
"330",1088,"radiom_6","MKS",1.05727272727273,1,11.63,11,16.9,9.09090909090909,39.0532544378698
"331",1089,"nav_cancel_1","MKS",1.14,0,9.12,8,23.945,0,20.045938609313
"332",1089,"nav_cancel_2","MKS",0.661666666666667,0,3.97,6,17.925,0,20.0836820083682
"333",1089,"nav_entry_1","MKS",0.958529411764706,1,32.59,34,97.93,2.94117647058824,20.8312059634433
"334",1089,"nav_entry_2","MKS",0.9446875,0,30.23,32,97.3,0,19.7327852004111
"335",1089,"radiom_4","MKS",1.225625,1,9.805,8,18.715,12.5,25.6478760352658
"336",1089,"radiom_6","MKS",0.983888888888889,0,8.855,9,15.935,0,33.8876686539065
"337",1090,"nav_cancel_1","MKS",0.742307692307692,0,9.65,13,57.96,0,13.4575569358178
"338",1090,"nav_cancel_2","MKS",0.56,0,1.12,2,19.93,0,6.02107375815354
"339",1090,"nav_entry_1","MKS",0.674230769230769,0,8.765,13,91.75,0,8.50136239782016
"340",1090,"nav_entry_2","MKS",0.679310344827586,0,19.7,29,101.69,0,17.1108270233061
"341",1090,"radiom_4","MKS",0.90875,0,10.905,12,19.135,0,37.6273843741834
"342",1090,"radiom_6","MKS",1.04214285714286,0,7.295,7,13.74,0,30.5676855895197
"343",1091,"nav_cancel_1","MKS",1.32057142857143,3,46.22,35,71.54,8.57142857142857,29.3542074363992
"344",1091,"nav_cancel_2","MKS",0.86375,0,10.365,12,24.945,0,28.8634996993385
"345",1091,"nav_entry_1","MKS",1.02014285714286,2,35.705,35,86.735,5.71428571428571,24.2116792528968
"346",1091,"nav_entry_2","MKS",0.836590909090909,1,36.81,44,105.85,2.27272727272727,24.940954180444
"347",1091,"radiom_4","MKS",1.19928571428571,1,16.79,14,28.145,7.14285714285714,29.8454432403624
"348",1091,"radiom_6","MKS",1.26595238095238,2,26.585,21,38.725,9.52380952380952,32.5371207230471
"349",1200,"nav_cancel_1","MKS",0.865,0,6.92,8,18.55,0,25.8760107816712
"350",1200,"nav_cancel_2","MKS",0.715,0,5.72,8,20.555,0,23.3519824860131
"351",1200,"nav_entry_1","MKS",0.995625,1,31.86,32,89.71,3.125,21.4022962880392
"352",1200,"nav_entry_2","MKS",0.963015873015873,0,60.67,63,189.03,0,19.9968259006507
"353",1200,"radiom_4","MKS",0.846666666666667,0,7.62,9,14.95,0,36.1204013377926
"354",1200,"radiom_6","MKS",0.917,0,9.17,10,16.15,0,37.1517027863777
"355",1201,"nav_cancel_1","MKS",0.8925,0,3.57,4,17.15,0,13.9941690962099
"356",1201,"nav_cancel_2","MKS",0.85125,0,3.405,4,16.15,0,14.8606811145511
"357",1201,"nav_entry_1","MKS",0.81,0,6.48,8,71.56,0,6.70765790944662
"358",1201,"nav_entry_2","MKS",0.895714285714286,0,6.27,7,77.52,0,5.41795665634675
"359",1201,"radiom_4","MKS",1.32928571428571,0,9.305,7,19.1,0,21.9895287958115
"360",1201,"radiom_6","MKS",0.9075,0,7.26,8,16.75,0,28.6567164179104
"361",1204,"nav_cancel_1","MKS",0.685,0,27.4,40,56.56,0,42.4328147100424
"362",1204,"nav_cancel_2","MKS",0.617857142857143,0,8.65,14,16.545,0,50.7706255666364
"363",1204,"nav_entry_2","MKS",0.626222222222222,0,28.18,45,68.12,0,39.6359365825015
"364",1204,"radiom_4","MKS",1.115625,1,8.925,8,13.53,12.5,35.4767184035477
"365",1204,"radiom_6","MKS",1.26928571428571,0,8.885,7,13.515,0,31.0765815760266
"366",1205,"nav_cancel_1","MKS",1.21547619047619,1,25.525,21,46.95,4.76190476190476,26.8370607028754
"367",1205,"nav_cancel_2","MKS",0.978125,0,7.825,8,20.745,0,23.1381055676067
"368",1205,"nav_entry_1","MKS",0.960681818181818,0,42.27,44,137.36,0,19.2195690157251
"369",1205,"nav_entry_2","MKS",1.0025,0,32.08,32,95.46,0,20.1131363922062
"370",1205,"radiom_4","MKS",1.21578947368421,0,23.1,19,33.95,0,33.5787923416789
"371",1205,"radiom_6","MKS",0.866,0,8.66,10,16.735,0,35.8530026889752
"372",1206,"nav_cancel_1","MKS",0.849253731343284,2,56.9,67,120.76,2.98507462686567,33.2891685988738
"373",1206,"nav_cancel_2","MKS",0.541,0,2.705,5,15.735,0,19.0657769304099
"374",1206,"nav_entry_1","MKS",0.751333333333333,0,11.27,15,54.94,0,16.3815070986531
"375",1206,"nav_entry_2","MKS",0.937307692307692,0,24.37,26,66.83,0,23.3428101152177
"376",1206,"radiom_4","MKS",1.2175,0,9.74,8,16.52,0,29.0556900726392
"377",1206,"radiom_6","MKS",0.829,0,8.29,10,17.145,0,34.9956255468067
"378",1207,"nav_cancel_1","MKS",0.6975,0,2.79,4,16.29,0,14.7329650092081
"379",1207,"nav_cancel_2","MKS",0.695833333333333,0,4.175,6,18.71,0,19.2410475681454
"380",1207,"nav_entry_1","MKS",0.696111111111111,0,12.53,18,59.14,0,18.2617517754481
"381",1207,"nav_entry_2","MKS",0.912380952380952,0,19.16,21,89.93,0,14.0108973646169
"382",1207,"radiom_6","MKS",1.39,2,8.34,6,13.315,33.3333333333333,27.0371761171611
"383",1208,"nav_cancel_1","MKS",0.79875,0,6.39,8,37.32,0,12.8617363344051
"384",1208,"nav_cancel_2","MKS",0.49,0,2.45,5,16.3,0,18.4049079754601
"385",1208,"nav_entry_1","MKS",0.644814814814815,0,17.41,27,66.72,0,24.2805755395683
"386",1208,"nav_entry_2","MKS",0.649705882352941,0,22.09,34,86.91,0,23.4725578184329
"387",1208,"radiom_4","MKS",0.772307692307692,0,10.04,13,16.3,0,47.8527607361963
"388",1208,"radiom_6","MKS",0.996,0,9.96,10,13.51,0,44.4115470022206
"389",1209,"nav_cancel_1","MKS",0.574,0,2.87,5,15.5,0,19.3548387096774
"390",1209,"nav_cancel_2","MKS",0.7025,0,2.81,4,13.7,0,17.5182481751825
"391",1209,"nav_entry_1","MKS",0.595185185185185,0,16.07,27,125.5,0,12.9083665338645
"392",1209,"nav_entry_2","MKS",0.623913043478261,0,14.35,23,69.53,0,19.8475478210844
"393",1209,"radiom_4","MKS",1.13235294117647,0,19.25,17,28.49,0,35.8020358020358
"394",1209,"radiom_6","MKS",0.7775,0,9.33,12,17.72,0,40.6320541760722
"395",1210,"nav_cancel_1","MKS",0.78875,1,37.86,48,67.7,2.08333333333333,42.5406203840473
"396",1210,"nav_cancel_2","MKS",0.687647058823529,0,11.69,17,27.5,0,37.0909090909091
"397",1210,"nav_entry_1","MKS",0.599555555555556,0,26.98,45,77.5,0,34.8387096774194
"398",1210,"nav_entry_2","MKS",0.72906779661017,0,86.03,118,169.17,0,41.8513920907962
"399",1210,"radiom_4","MKS",0.78,0,17.16,22,28.3,0,46.643109540636
"400",1210,"radiom_6","MKS",0.634642857142857,0,17.77,28,35.3,0,47.5920679886686
"401",1211,"nav_cancel_1","MKS",0.962894736842105,1,36.59,38,87.1,2.63157894736842,26.1768082663605
"402",1211,"nav_cancel_2","MKS",0.851904761904762,0,17.89,21,45.3,0,27.8145695364238
"403",1211,"nav_entry_1","MKS",0.977962962962963,3,52.81,54,99.3,5.55555555555556,32.6283987915408
"404",1211,"nav_entry_2","MKS",1.01388888888889,1,36.5,36,94.23,2.77777777777778,22.9226361031519
"405",1211,"radiom_4","MKS",1.385625,4,22.17,16,31.5,25,30.4761904761905
"406",1211,"radiom_6","MKS",1.25142857142857,1,8.76,7,12.5,14.2857142857143,33.6
"407",1214,"nav_cancel_1","MKS",0.631428571428571,0,13.26,21,65.9,0,19.1198786039454
"408",1214,"nav_cancel_2","MKS",0.586666666666667,0,5.28,9,22.9,0,23.5807860262009
"409",1214,"nav_entry_1","MKS",0.705,0,33.84,48,121.1,0,23.7819983484723
"410",1214,"nav_entry_2","MKS",0.922641509433962,1,48.9,53,112.83,1.88679245283019,28.1839936187184
"411",1214,"radiom_4","MKS",0.867083333333333,0,20.81,24,34.3,0,41.9825072886297
"412",1214,"radiom_6","MKS",0.782142857142857,1,10.95,14,24.1,7.14285714285714,34.8547717842324
"413",1215,"nav_cancel_1","MKS",0.984814814814815,1,26.59,27,75.7,3.7037037037037,21.4002642007926
"414",1215,"nav_cancel_2","MKS",1.166,1,11.66,10,26.1,10,22.9885057471264
"415",1215,"nav_entry_1","MKS",1.13,1,41.81,37,106.3,2.7027027027027,20.8842897460019
"416",1215,"nav_entry_2","MKS",0.989189189189189,1,36.6,37,101.97,2.7027027027027,21.7711091497499
"417",1215,"radiom_4","MKS",1.3668,6,34.17,25,57.5,24,26.0869565217391
"418",1215,"radiom_6","MKS",1.04857142857143,0,7.34,7,16.7,0,25.1497005988024
"419",1218,"nav_cancel_1","MKS",0.775,0,3.1,4,46.1,0,5.2060737527115
"420",1218,"nav_cancel_2","MKS",0.472,0,2.36,5,14.7,0,20.4081632653061
"421",1218,"nav_entry_1","MKS",0.7225,1,8.67,12,63.1,8.33333333333333,11.4104595879556
"422",1218,"nav_entry_2","MKS",0.471818181818182,0,5.19,11,73.9,0,8.93098782138024
"423",1218,"radiom_4","MKS",1.04416666666667,3,25.06,24,44.1,12.5,32.6530612244898
"424",1218,"radiom_6","MKS",0.933076923076923,0,12.13,13,21.7,0,35.9447004608295
"425",1219,"nav_cancel_1","MKS",1.16277777777778,2,20.93,18,58.7,11.1111111111111,18.3986371379898
"426",1219,"nav_cancel_2","MKS",0.976956521739131,1,22.47,23,71.7,4.34782608695652,19.2468619246862
"427",1219,"nav_entry_1","MKS",1.35042553191489,6,63.47,47,112.3,12.7659574468085,25.1113089937667
"428",1219,"nav_entry_2","MKS",1.1788679245283,5,62.48,53,139.23,9.43396226415094,22.8399051928464
"429",1219,"radiom_4","MKS",1.36909090909091,2,15.06,11,21.3,18.1818181818182,30.9859154929577
"430",1219,"radiom_6","MKS",1.49214285714286,3,20.89,14,28.7,21.4285714285714,29.2682926829268
"431",1220,"nav_cancel_1","MKS",1.2625,3,45.45,36,73.35,8.33333333333333,29.4478527607362
"432",1220,"nav_cancel_2","MKS",0.849166666666667,0,5.095,6,17.515,0,20.5538110191265
"433",1220,"nav_entry_1","MKS",0.959591836734694,0,47.02,49,96.13,0,30.5835847290128
"434",1220,"nav_entry_2","MKS",0.861447368421053,0,32.735,38,74.5,0,30.6040268456376
"435",1220,"radiom_4","MKS",0.894285714285714,0,18.78,21,30.74,0,40.9889394925179
"436",1220,"radiom_6","MKS",0.916,0,9.16,10,13.3,0,45.1127819548872
"437",1221,"nav_cancel_1","MKS",0.9798,0,24.495,25,44.31,0,33.85240352065
"438",1221,"nav_cancel_2","MKS",0.895,0,10.74,12,18.96,0,37.9746835443038
"439",1221,"nav_entry_1","MKS",1.11696428571429,1,62.55,56,128.12,1.78571428571429,26.22541367468
"440",1221,"nav_entry_2","MKS",1.03558823529412,0,35.21,34,97.53,0,20.9166410335281
"441",1221,"radiom_4","MKS",1.135,1,14.755,13,24.085,7.69230769230769,32.3853020552211
"442",1221,"radiom_6","MKS",1.07375,0,8.59,8,15.31,0,31.352057478772
"443",1223,"nav_cancel_1","MKS",0.595,0,4.76,8,14.725,0,32.597623089983
"444",1223,"nav_cancel_2","MKS",0.688,0,3.44,5,14.335,0,20.9277990931287
"445",1223,"nav_entry_1","MKS",0.700487804878049,0,28.72,41,90.925,0,27.0552653285675
"446",1223,"nav_entry_2","MKS",0.6955,0,20.865,30,92.7,0,19.4174757281553
"447",1223,"radiom_4","MKS",0.691,0,6.91,10,13.7,0,43.7956204379562
"448",1223,"radiom_6","MKS",0.606111111111111,0,5.455,9,14.315,0,37.7226685295145
"449",1224,"nav_cancel_1","MKS",1.97368421052632,24,112.5,57,140.16,42.1052631578947,24.4006849315068
"450",1224,"nav_cancel_2","MKS",2.04421052631579,11,38.84,19,50.31,57.8947368421053,22.6595110316041
"451",1224,"nav_entry_1","MKS",1.65566666666667,12,49.67,30,74.91,40,24.0288346015218
"452",1224,"nav_entry_2","MKS",1.65944444444444,24,119.48,72,160.72,33.3333333333333,26.8790443006471
"453",1224,"radiom_4","MKS",1.897,14,66.395,35,81.095,40,25.8955545964609
"454",1224,"radiom_6","MKS",1.79033333333333,7,26.855,15,35.515,46.6666666666667,25.3414050401239
"455",1225,"nav_cancel_1","MKS",0.693,0,3.465,5,13.915,0,21.5594681997844
"456",1225,"nav_cancel_2","MKS",0.6525,0,2.61,4,14.71,0,16.3154316791298
"457",1225,"nav_entry_1","MKS",0.599333333333333,0,8.99,15,55.11,0,16.3309744148068
"458",1225,"nav_entry_2","MKS",0.67,0,12.06,18,76.3,0,14.1546526867628
"459",1225,"radiom_4","MKS",0.8475,0,8.475,10,17.515,0,34.2563516985441
"460",1225,"radiom_6","MKS",0.787142857142857,0,5.51,7,11.125,0,37.752808988764
"461",1226,"nav_cancel_1","MKS",0.797222222222222,0,7.175,9,16.715,0,32.3063116960814
"462",1226,"nav_cancel_2","MKS",0.55875,0,4.47,8,14.73,0,32.5865580448065
"463",1226,"nav_entry_1","MKS",0.639021739130435,0,29.395,46,76.9,0,35.890767230169
"464",1226,"nav_entry_2","MKS",0.813529411764706,0,55.32,68,116.87,0,34.9105844100282
"465",1226,"radiom_4","MKS",0.93047619047619,0,39.08,42,67.815,0,37.1599203715992
"466",1226,"radiom_6","MKS",0.955454545454545,0,10.51,11,16.8,0,39.2857142857143
"467",1228,"nav_cancel_1","MKS",0.891153846153846,0,23.17,26,79.115,0,19.7181318334071
"468",1228,"nav_cancel_2","MKS",0.5925,0,2.37,4,16.515,0,14.5322434150772
"469",1228,"nav_entry_1","MKS",0.634166666666667,0,11.415,18,60.105,0,17.9685550286998
"470",1228,"nav_entry_2","MKS",0.824137931034483,0,23.9,29,71.33,0,24.3936632552923
"471",1228,"radiom_4","MKS",0.908095238095238,0,19.07,21,35.74,0,35.2546166759933
"472",1228,"radiom_6","MKS",0.857222222222222,0,7.715,9,12.69,0,42.5531914893617
"473",1229,"nav_cancel_1","MKS",0.477272727272727,0,5.25,11,21.9,0,30.1369863013699
"474",1229,"nav_cancel_2","MKS",0.708333333333333,0,4.25,6,20.1,0,17.910447761194
"475",1229,"nav_entry_1","MKS",0.690606060606061,0,45.58,66,157.6,0,25.1269035532995
"476",1229,"nav_entry_2","MKS",0.58,0,18.56,32,80.1,0,23.9700374531835
"477",1229,"radiom_4","MKS",0.861818181818182,1,18.96,22,30.5,4.54545454545455,43.2786885245902
"478",1229,"radiom_6","MKS",0.615384615384615,0,8,13,18.1,0,43.0939226519337
"479",1233,"nav_cancel_1","MKS",0.826666666666667,0,4.96,6,16.1,0,22.360248447205
"480",1233,"nav_cancel_2","MKS",0.656666666666667,0,3.94,6,15.5,0,23.2258064516129
"481",1233,"nav_entry_1","MKS",0.820454545454545,1,18.05,22,61.7,4.54545454545455,21.3938411669368
"482",1233,"nav_entry_2","MKS",0.734666666666667,0,22.04,30,71.3,0,25.2454417952314
"483",1233,"radiom_4","MKS",1.45333333333333,2,13.08,9,20.7,22.2222222222222,26.0869565217391
"484",1233,"radiom_6","MKS",1.08636363636364,0,11.95,11,20.7,0,31.8840579710145
"485",1235,"nav_cancel_1","MKS",0.671764705882353,0,11.42,17,39.5,0,25.8227848101266
"486",1235,"nav_cancel_2","MKS",0.635,0,6.35,10,19.3,0,31.0880829015544
"487",1235,"nav_entry_1","MKS",0.851904761904762,0,17.89,21,58.1,0,21.6867469879518
"488",1235,"nav_entry_2","MKS",0.703142857142857,0,24.61,35,84.7,0,24.7933884297521
"489",1235,"radiom_4","MKS",0.993,0,9.93,10,18.9,0,31.7460317460317
"490",1235,"radiom_6","MKS",1.44142857142857,1,20.18,14,30.9,7.14285714285714,27.1844660194175
"491",1238,"nav_cancel_1","MKS",0.702258064516129,0,21.77,31,61.5,0,30.2439024390244
"492",1238,"nav_cancel_2","MKS",0.752857142857143,0,5.27,7,16.9,0,24.8520710059172
"493",1238,"nav_entry_1","MKS",0.867692307692308,0,45.12,52,140.1,0,22.2698072805139
"494",1238,"nav_entry_2","MKS",0.6853125,0,21.93,32,96.7,0,19.8552223371251
"495",1238,"radiom_4","MKS",0.958571428571429,0,46.97,49,94.1000000000001,0,31.2433581296493
"496",1238,"radiom_6","MKS",0.69875,0,5.59,8,14.3,0,33.5664335664336
"497",1239,"nav_cancel_1","MKS",0.773333333333333,0,2.32,3,39.7,0,4.53400503778338
"498",1239,"nav_cancel_2","MKS",0.7525,0,3.01,4,17.1,0,14.0350877192982
"499",1239,"nav_entry_1","MKS",0.775,0,34.1,44,176.5,0,14.957507082153
"500",1239,"nav_entry_2","MKS",0.849230769230769,1,22.08,26,116.1,3.84615384615385,13.4366925064599
"501",1239,"radiom_4","MKS",1.02192307692308,0,13.285,13,26.73,0,29.1806958473625
"502",1239,"radiom_6","MKS",0.938461538461538,0,12.2,13,25.14,0,31.0262529832936
"503",1240,"nav_cancel_1","MKS",0.687142857142857,0,4.81,7,14.34,0,29.2887029288703
"504",1240,"nav_cancel_2","MKS",0.542857142857143,0,3.8,7,16.13,0,26.0384376937384
"505",1240,"nav_entry_1","MKS",0.597727272727273,0,13.15,22,61.73,0,21.3834440304552
"506",1240,"nav_entry_2","MKS",0.701219512195122,0,28.75,41,95.93,0,25.6436985301783
"507",1240,"radiom_4","MKS",0.803157894736842,0,15.26,19,26.73,0,42.648709315376
"508",1240,"radiom_6","MKS",0.8,0,4.8,6,10.33,0,34.8499515972894
"509",1241,"nav_cancel_1","MKS",1.278,0,6.39,5,20.93,0,14.3334925943622
"510",1241,"nav_cancel_2","MKS",0.77,0,4.62,6,16.93,0,21.2640283520378
"511",1241,"nav_entry_1","MKS",0.906666666666667,0,5.44,6,61.13,0,5.88908882708981
"512",1241,"nav_entry_2","MKS",0.903333333333333,0,13.55,15,78.13,0,11.5192627671829
"513",1241,"radiom_4","MKS",1.105,0,13.26,12,23.13,0,31.1284046692607
"514",1241,"radiom_6","MKS",0.975,0,9.75,10,21.93,0,27.359781121751
"515",1242,"nav_cancel_1","MKS",0.530833333333333,0,3.185,6,17.535,0,20.5303678357571
"516",1242,"nav_cancel_2","MKS",0.6175,0,1.235,2,14.535,0,8.25593395252838
"517",1242,"nav_entry_1","MKS",0.621153846153846,0,8.075,13,54.345,0,14.3527463428098
"518",1242,"nav_entry_2","MKS",0.660862068965517,0,19.165,29,93.135,0,18.6825575777098
"519",1242,"radiom_4","MKS",1.01833333333333,0,9.165,9,16.915,0,31.9243275199527
"520",1242,"radiom_6","MKS",1.19625,0,9.57,8,15.335,0,31.3009455493968
"521",1243,"nav_cancel_1","MKS",0.665833333333333,0,7.99,12,18.53,0,38.8559093362115
"522",1243,"nav_cancel_2","MKS",0.571428571428571,0,4,7,16.33,0,25.7195345988977
"523",1243,"nav_entry_1","MKS",0.540975609756098,0,22.18,41,73.13,0,33.6387255572269
"524",1243,"nav_entry_2","MKS",0.651944444444444,0,23.47,36,76.325,0,28.3000327546675
"525",1243,"radiom_4","MKS",0.961428571428571,1,13.46,14,24.73,7.14285714285714,33.9668418924383
"526",1243,"radiom_6","MKS",0.865555555555556,0,7.79,9,16.53,0,32.6678765880218
"527",1245,"nav_cancel_1","MKS",0.94875,0,15.18,16,54.93,0,17.4767886400874
"528",1245,"nav_cancel_2","MKS",0.944117647058824,0,16.05,17,76.13,0,13.3981347694733
"529",1245,"nav_entry_1","MKS",1.02620689655172,1,29.76,29,115.13,3.44827586206897,15.1133501259446
"530",1245,"nav_entry_2","MKS",0.88625,0,21.27,24,71.86,0,20.0389646534929
"531",1245,"radiom_4","MKS",0.845277777777778,0,15.215,18,36.94,0,29.2365998917163
"532",1245,"radiom_6","MKS",0.922857142857143,0,12.92,14,30.8,0,27.2727272727273
"533",1246,"nav_cancel_1","MKS",0.885,0,4.425,5,17.75,0,16.9014084507042
"534",1246,"nav_cancel_2","MKS",0.631666666666667,0,3.79,6,16.72,0,21.5311004784689
"535",1246,"nav_entry_2","MKS",0.6975,0,13.95,20,79.605,0,15.0744299981157
"536",1246,"radiom_6","MKS",0.6325,0,6.325,10,17.73,0,33.8409475465313
"537",2002,"nav_cancel_1","XC60",0.878571428571429,0,12.3,14,27.91,0,30.0967395198853
"538",2002,"nav_cancel_2","XC60",0.626666666666667,0,11.28,18,24.68,0,43.7601296596434
"539",2002,"nav_entry_1","XC60",0.953478260869565,1,21.93,23,60.07,4.34782608695652,22.9731979357416
"540",2002,"nav_entry_2","XC60",0.891388888888889,0,32.09,36,86.5,0,24.971098265896
"541",2002,"radiom_4","XC60",1.05724137931034,0,30.66,29,45.69,0,38.0827314510834
"542",2002,"radiom_6","XC60",1.02585714285714,1,35.905,35,59.91,2.85714285714286,35.0525788683025
"543",2003,"nav_cancel_1","XC60",0.72,0,10.8,15,36.09,0,24.9376558603491
"544",2003,"nav_cancel_2","XC60",0.974,0,4.87,5,23.5,0,12.7659574468085
"545",2003,"nav_entry_1","XC60",0.742142857142857,0,10.39,14,67.9,0,12.3711340206186
"546",2003,"nav_entry_2","XC60",0.914130434782609,0,21.025,23,81.325,0,16.9689517368583
"547",2003,"radiom_4","XC60",0.9095,0,9.095,10,18.5,0,32.4324324324324
"548",2003,"radiom_6","XC60",0.742692307692308,0,9.655,13,31.5,0,24.7619047619048
"549",2007,"nav_cancel_1","Equinox",0.774166666666667,0,4.645,6,28.915,0,12.4502853190386
"550",2007,"nav_cancel_2","Equinox",0.723333333333333,0,6.51,9,31.12,0,17.3521850899743
"551",2007,"nav_entry_1","Equinox",0.532857142857143,0,11.19,21,115.72,0,10.8883511925337
"552",2007,"nav_entry_2","Equinox",0.679565217391304,0,15.63,23,64.73,0,21.319326432875
"553",2007,"radiom_4","Equinox",0.76972972972973,0,28.48,37,56.12,0,39.5580898075552
"554",2007,"radiom_6","Equinox",0.8675,0,6.94,8,21.5,0,22.3255813953488
"555",2010,"nav_cancel_1","Equinox",0.782857142857143,0,5.48,7,26.71,0,15.7244477723699
"556",2010,"nav_cancel_2","Equinox",1.01083333333333,0,6.065,6,25.71,0,14.002333722287
"557",2010,"nav_entry_1","Equinox",0.993225806451613,0,30.79,31,110.12,0,16.8906647293861
"558",2010,"nav_entry_2","Equinox",1.1025,0,8.82,8,62.33,0,7.70094657468314
"559",2010,"radiom_4","Equinox",1.46369565217391,4,33.665,23,46.92,17.3913043478261,29.4117647058824
"560",2010,"radiom_6","Equinox",1.31190476190476,1,27.55,21,51.31,4.76190476190476,24.5566166439291
"561",2011,"nav_cancel_1","XC60",0.857142857142857,0,18,21,61.7,0,20.4213938411669
"562",2011,"nav_cancel_2","XC60",0.928,0,4.64,5,28.935,0,10.3680663556247
"563",2011,"nav_entry_1","XC60",0.751818181818182,0,8.27,11,64.695,0,10.2017157431023
"564",2011,"nav_entry_2","XC60",0.834761904761905,0,17.53,21,90.31,0,13.9519433063891
"565",2011,"radiom_4","XC60",0.928125,0,14.85,16,34.91,0,27.4992838728158
"566",2011,"radiom_6","XC60",1.05333333333333,0,18.96,18,48.305,0,22.3579339612877
"567",2014,"nav_cancel_1","XC60",0.856428571428571,0,23.98,28,57.42,0,29.2580982236155
"568",2014,"nav_cancel_2","XC60",0.887,0,4.435,5,21.115,0,14.207909069382
"569",2014,"nav_entry_1","XC60",1.08617647058824,2,36.93,34,106.31,5.88235294117647,19.1891637663437
"570",2014,"nav_entry_2","XC60",1.105,1,17.68,16,88.31,6.25,10.8707960593364
"571",2014,"radiom_4","XC60",1.09764705882353,2,18.66,17,34.91,11.7647058823529,29.2179891148668
"572",2014,"radiom_6","XC60",0.995897435897436,0,38.84,39,75.11,0,31.154307016376
"573",2016,"nav_cancel_1","XC60",0.82972972972973,0,30.7,37,46.33,0,47.917116339305
